id,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,current_team
180052,Shot Chart Detail,21800094,639,1629029,Luka Doncic,1610612742,Dallas Mavericks,5,3,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,95,241,1,0,20181029,SAS,DAL,Mavericks
180053,Shot Chart Detail,21800094,683,1629029,Luka Doncic,1610612742,Dallas Mavericks,5,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,80,283,1,0,20181029,SAS,DAL,Mavericks
180054,Shot Chart Detail,21800109,9,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,11,37,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,47,256,1,0,20181031,LAL,DAL,Mavericks
180055,Shot Chart Detail,21800109,12,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,11,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-131,226,1,0,20181031,LAL,DAL,Mavericks
180056,Shot Chart Detail,21800109,44,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,111,223,1,0,20181031,LAL,DAL,Mavericks
180057,Shot Chart Detail,21800109,86,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,4,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-60,127,1,0,20181031,LAL,DAL,Mavericks
180058,Shot Chart Detail,21800109,299,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,3,24,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-81,185,1,0,20181031,LAL,DAL,Mavericks
180059,Shot Chart Detail,21800109,400,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,7,28,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-6,92,1,0,20181031,LAL,DAL,Mavericks
180060,Shot Chart Detail,21800109,437,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,26,1,1,20181031,LAL,DAL,Mavericks
180061,Shot Chart Detail,21800109,460,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,2,52,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-85,240,1,1,20181031,LAL,DAL,Mavericks
180062,Shot Chart Detail,21800109,610,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,5,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-75,250,1,1,20181031,LAL,DAL,Mavericks
180063,Shot Chart Detail,21800109,642,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,2,44,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-140,209,1,1,20181031,LAL,DAL,Mavericks
180064,Shot Chart Detail,21800109,694,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,0,7,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-73,6,1,1,20181031,LAL,DAL,Mavericks
180065,Shot Chart Detail,21800121,42,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,23,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-168,206,1,0,20181102,DAL,NYK,Mavericks
180066,Shot Chart Detail,21800121,258,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,6,2,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,1,1,1,20181102,DAL,NYK,Mavericks
180067,Shot Chart Detail,21800121,268,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,5,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-110,228,1,0,20181102,DAL,NYK,Mavericks
180068,Shot Chart Detail,21800121,277,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,4,38,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,13,1,0,20181102,DAL,NYK,Mavericks
180069,Shot Chart Detail,21800121,279,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,4,35,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181102,DAL,NYK,Mavericks
180070,Shot Chart Detail,21800121,285,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,3,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-138,218,1,0,20181102,DAL,NYK,Mavericks
180071,Shot Chart Detail,21800121,321,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,1,8,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-93,92,1,0,20181102,DAL,NYK,Mavericks
180072,Shot Chart Detail,21800121,414,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,6,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,0,1,0,20181102,DAL,NYK,Mavericks
180073,Shot Chart Detail,21800121,416,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,6,49,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,27,1,1,20181102,DAL,NYK,Mavericks
180074,Shot Chart Detail,21800121,428,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,5,32,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,121,173,1,1,20181102,DAL,NYK,Mavericks
180075,Shot Chart Detail,21800121,435,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,14,80,1,0,20181102,DAL,NYK,Mavericks
180076,Shot Chart Detail,21800121,576,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,8,32,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,10,1,1,20181102,DAL,NYK,Mavericks
180077,Shot Chart Detail,21800121,578,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,8,3,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-146,109,1,1,20181102,DAL,NYK,Mavericks
180078,Shot Chart Detail,21800121,608,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,5,19,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-155,195,1,1,20181102,DAL,NYK,Mavericks
180079,Shot Chart Detail,21800121,661,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,1,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-189,152,1,1,20181102,DAL,NYK,Mavericks
180080,Shot Chart Detail,21800150,24,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,23,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,5,80,1,0,20181106,DAL,WAS,Mavericks
180081,Shot Chart Detail,21800150,29,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,59,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,6,1,0,20181106,DAL,WAS,Mavericks
180082,Shot Chart Detail,21800150,65,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,69,247,1,0,20181106,DAL,WAS,Mavericks
180083,Shot Chart Detail,21800150,82,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,5,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20181106,DAL,WAS,Mavericks
180084,Shot Chart Detail,21800150,98,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,4,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,133,1,1,20181106,DAL,WAS,Mavericks
180085,Shot Chart Detail,21800150,110,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,3,14,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,6,117,1,1,20181106,DAL,WAS,Mavericks
180086,Shot Chart Detail,21800150,289,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-132,216,1,0,20181106,DAL,WAS,Mavericks
180087,Shot Chart Detail,21800150,294,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,1,37,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,1,20181106,DAL,WAS,Mavericks
180088,Shot Chart Detail,21800150,312,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,0,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,154,1,1,20181106,DAL,WAS,Mavericks
180089,Shot Chart Detail,21800150,360,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,8,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,143,220,1,0,20181106,DAL,WAS,Mavericks
180090,Shot Chart Detail,21800150,379,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,7,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,160,25,1,1,20181106,DAL,WAS,Mavericks
180091,Shot Chart Detail,21800150,404,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,5,23,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,30,1,1,20181106,DAL,WAS,Mavericks
180092,Shot Chart Detail,21800150,408,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,155,1,0,20181106,DAL,WAS,Mavericks
180093,Shot Chart Detail,21800150,419,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,3,26,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,38,50,1,1,20181106,DAL,WAS,Mavericks
180094,Shot Chart Detail,21800150,546,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,7,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-166,189,1,0,20181106,DAL,WAS,Mavericks
180095,Shot Chart Detail,21800150,592,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,3,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,101,93,1,1,20181106,DAL,WAS,Mavericks
180096,Shot Chart Detail,21800160,36,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,33,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-54,32,1,1,20181107,UTA,DAL,Mavericks
180097,Shot Chart Detail,21800160,68,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,6,37,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-92,19,1,1,20181107,UTA,DAL,Mavericks
180098,Shot Chart Detail,21800160,81,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,5,56,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-47,77,1,0,20181107,UTA,DAL,Mavericks
180099,Shot Chart Detail,21800160,250,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,7,9,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-101,236,1,1,20181107,UTA,DAL,Mavericks
180100,Shot Chart Detail,21800160,254,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,6,40,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-58,159,1,1,20181107,UTA,DAL,Mavericks
180101,Shot Chart Detail,21800160,323,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-178,172,1,0,20181107,UTA,DAL,Mavericks
180102,Shot Chart Detail,21800160,341,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,1,6,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,134,131,1,0,20181107,UTA,DAL,Mavericks
180103,Shot Chart Detail,21800160,378,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,10,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,30,101,1,0,20181107,UTA,DAL,Mavericks
180104,Shot Chart Detail,21800160,390,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,9,38,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,3,83,1,0,20181107,UTA,DAL,Mavericks
180105,Shot Chart Detail,21800160,415,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,7,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,12,1,1,20181107,UTA,DAL,Mavericks
180106,Shot Chart Detail,21800160,428,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,6,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-131,210,1,1,20181107,UTA,DAL,Mavericks
180107,Shot Chart Detail,21800160,440,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,5,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,85,55,1,0,20181107,UTA,DAL,Mavericks
180108,Shot Chart Detail,21800160,486,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,3,7,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-144,256,1,1,20181107,UTA,DAL,Mavericks
180109,Shot Chart Detail,21800160,648,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,6,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-196,101,1,0,20181107,UTA,DAL,Mavericks
180110,Shot Chart Detail,21800181,19,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-63,89,1,0,20181110,DAL,OKC,Mavericks
180111,Shot Chart Detail,21800181,36,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,246,1,0,20181110,DAL,OKC,Mavericks
180112,Shot Chart Detail,21800181,59,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,36,1,1,20181110,DAL,OKC,Mavericks
180113,Shot Chart Detail,21800181,79,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,6,11,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,152,202,1,0,20181110,DAL,OKC,Mavericks
180114,Shot Chart Detail,21800181,93,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,5,20,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,21,1,0,20181110,DAL,OKC,Mavericks
180115,Shot Chart Detail,21800181,124,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,2,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,15,1,0,20181110,DAL,OKC,Mavericks
180116,Shot Chart Detail,21800181,309,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,2,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,21,1,1,20181110,DAL,OKC,Mavericks
180117,Shot Chart Detail,21800181,374,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,9,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,162,1,1,20181110,DAL,OKC,Mavericks
180118,Shot Chart Detail,21800181,394,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,6,40,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,40,101,1,1,20181110,DAL,OKC,Mavericks
180119,Shot Chart Detail,21800181,404,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,5,15,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,9,1,1,20181110,DAL,OKC,Mavericks
180120,Shot Chart Detail,21800181,418,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-141,200,1,0,20181110,DAL,OKC,Mavericks
180121,Shot Chart Detail,21800181,438,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,3,52,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,16,53,1,1,20181110,DAL,OKC,Mavericks
180122,Shot Chart Detail,21800181,559,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,5,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-5,1,1,20181110,DAL,OKC,Mavericks
180123,Shot Chart Detail,21800181,593,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,4,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,5,1,1,20181110,DAL,OKC,Mavericks
180124,Shot Chart Detail,21800181,645,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,0,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,1,20181110,DAL,OKC,Mavericks
180125,Shot Chart Detail,21800193,22,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,71,244,1,0,20181112,CHI,DAL,Mavericks
180126,Shot Chart Detail,21800193,30,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,85,241,1,0,20181112,CHI,DAL,Mavericks
180127,Shot Chart Detail,21800193,80,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,5,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-7,165,1,1,20181112,CHI,DAL,Mavericks
180128,Shot Chart Detail,21800193,101,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,3,41,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-40,133,1,0,20181112,CHI,DAL,Mavericks
180129,Shot Chart Detail,21800193,291,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,3,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-38,254,1,1,20181112,CHI,DAL,Mavericks
180130,Shot Chart Detail,21800193,294,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,57,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,16,1,0,20181112,CHI,DAL,Mavericks
180131,Shot Chart Detail,21800193,366,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,10,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-106,15,1,0,20181112,CHI,DAL,Mavericks
180132,Shot Chart Detail,21800193,372,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,9,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-70,240,1,0,20181112,CHI,DAL,Mavericks
180133,Shot Chart Detail,21800193,428,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,68,1,0,20181112,CHI,DAL,Mavericks
180134,Shot Chart Detail,21800193,432,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,45,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-26,85,1,0,20181112,CHI,DAL,Mavericks
180135,Shot Chart Detail,21800193,616,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,3,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-35,256,1,1,20181112,CHI,DAL,Mavericks
180136,Shot Chart Detail,21800193,644,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,0,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,19,1,0,20181112,CHI,DAL,Mavericks
180137,Shot Chart Detail,21800210,24,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,0,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-10,77,1,0,20181114,DAL,UTA,Mavericks
180138,Shot Chart Detail,21800210,36,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,10,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,11,1,1,20181114,DAL,UTA,Mavericks
180139,Shot Chart Detail,21800210,56,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,9,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,29,1,0,20181114,DAL,UTA,Mavericks
180140,Shot Chart Detail,21800210,79,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,5,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,47,269,1,1,20181114,DAL,UTA,Mavericks
180141,Shot Chart Detail,21800210,292,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,46,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-48,158,1,1,20181114,DAL,UTA,Mavericks
180142,Shot Chart Detail,21800210,308,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,1,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,27,1,0,20181114,DAL,UTA,Mavericks
180143,Shot Chart Detail,21800210,322,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,0,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,199,220,1,1,20181114,DAL,UTA,Mavericks
180144,Shot Chart Detail,21800210,335,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,10,51,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-74,5,1,0,20181114,DAL,UTA,Mavericks
180145,Shot Chart Detail,21800210,337,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,10,47,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,1,1,1,20181114,DAL,UTA,Mavericks
180146,Shot Chart Detail,21800210,345,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,10,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-65,256,1,0,20181114,DAL,UTA,Mavericks
180147,Shot Chart Detail,21800210,387,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,7,6,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,54,1,0,20181114,DAL,UTA,Mavericks
180148,Shot Chart Detail,21800210,443,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,3,2,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,21,1,0,20181114,DAL,UTA,Mavericks
180149,Shot Chart Detail,21800210,451,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,2,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-137,259,1,0,20181114,DAL,UTA,Mavericks
180150,Shot Chart Detail,21800232,11,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,11,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-182,191,1,1,20181117,DAL,GSW,Mavericks
180151,Shot Chart Detail,21800232,19,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-144,248,1,1,20181117,DAL,GSW,Mavericks
180152,Shot Chart Detail,21800232,45,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-212,234,1,0,20181117,DAL,GSW,Mavericks
180153,Shot Chart Detail,21800232,47,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,40,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,1,20181117,DAL,GSW,Mavericks
180154,Shot Chart Detail,21800232,118,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,2,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-187,197,1,0,20181117,DAL,GSW,Mavericks
180155,Shot Chart Detail,21800232,149,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,1,11,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,11,1,1,20181117,DAL,GSW,Mavericks
180156,Shot Chart Detail,21800232,266,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,4,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-234,111,1,0,20181117,DAL,GSW,Mavericks
180157,Shot Chart Detail,21800232,314,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,1,10,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-65,50,1,1,20181117,DAL,GSW,Mavericks
